52add0e8b05a0efb6072bcb9105d1fc1;Creation
52add0e8b05a0efb6072bcb9105d1fc1;Rough Trade
52add0e8b05a0efb6072bcb9105d1fc1;Placid Casual
52add0e8b05a0efb6072bcb9105d1fc1; Flydaddy
771bb4b6b99f8bf9a9d27c49d1124818;Heavenly
771bb4b6b99f8bf9a9d27c49d1124818;Fat Possum
866ff42eb41835c578b4d77a96d5e411;Frontier
866ff42eb41835c578b4d77a96d5e411;Paisley Park
866ff42eb41835c578b4d77a96d5e411;Warner Bros. Records
866ff42eb41835c578b4d77a96d5e411;IRS
866ff42eb41835c578b4d77a96d5e411;Omnivore
743fbda6f9fd81ff7b4d2233c655f1ef;Bring Out Your Dead
743fbda6f9fd81ff7b4d2233c655f1ef; New Rose
743fbda6f9fd81ff7b4d2233c655f1ef; PVC
743fbda6f9fd81ff7b4d2233c655f1ef; Atavistic
77f4f7d56bfc7189e87471422fb85bf0;Tree Machine Records
77f4f7d56bfc7189e87471422fb85bf0; Section Sign Records
023a6de1f72f7f3d1174f8b26673d101;Sony Music Entertainment
023a6de1f72f7f3d1174f8b26673d101;DFA Records
023a6de1f72f7f3d1174f8b26673d101;Mesh-Key Records
